"season","player_id","first_name","last_name","primary_position","goal_count"
"2006",8469547,"Jordin","Tootoo","RW",3
"2006",8469555,"Christian","Ehrhoff","D",9
"2006",8469575,"Christoph","Schubert","D",8
"2006",8469581,"Kyle","Wellwood","C",12
"2006",8469584,"Joel","Perrault","C",1
"2006",8469598,"Kevin","Bieksa","D",12
"2006",8469619,"Dennis","Seidenberg","D",2
"2006",8469622,"Ryane","Clowe","LW",18
"2006",8469623,"Marek","Zidlicky","D",4
"2006",8469638,"Jussi","Jokinen","LW",19
"2006",8469639,"Brooks","Laich","C",8
"2006",8469664,"David","Moss","RW",10
"2006",8469665,"Johnny","Oduya","D",2
"2006",8469666,"Brandon","Bochenski","RW",13
"2006",8469670,"Marek","Svatos","RW",16
"2006",8469681,"Ryan","Hollweg","LW",1
"2006",8469684,"Milan","Jurcina","D",4
"2006",8469689,"Tomas","Mojzis","D",1
"2006",8469696,"Petr","Cajanek","C",15
"2006",8469714,"Mikko","Lehtonen","D",1
"2006",8469759,"Vernon","Fiddler","C",10
"2006",8469760,"Zbynek","Michalek","D",3
"2006",8469765,"Marc-Andre","Bergeron","D",14
"2006",8469770,"Dennis","Wideman","D",6
"2006",8469786,"Karl","Stewart","LW",2
"2006",8469795,"Kevin","Dallman","D",1
"2006",8469812,"Chad","LaRose","RW",6
"2006",8469844,"Josh","Gratton","LW",1
"2006",8469919,"Thomas","Pock","D",4
"2006",8469997,"Mark","Hartigan","C",1
"2006",8470039,"Tomas","Fleischmann","LW",4
"2006",8470041,"Rick","Nash","LW",27
"2006",8470047,"Valtteri","Filppula","C",10
"2006",8470054,"Keith","Ballard","D",5
"2006",8470065,"Ryan","Craig","C",12
"2006",8470072,"Petr","Prucha","RW",21
"2006",8470085,"Paul","Ranger","D",4
"2006",8470088,"Matt","Jones","D",1
"2006",8470104,"Tom","Gilbert","D",1
"2006",8470105,"Scottie","Upshall","RW",8
"2006",8470110,"Trevor","Daley","D",4
"2006",8470113,"John","Zeiler","RW",1
"2006",8470120,"Alexander","Semin","RW",40
"2006",8470121,"Matt","Greene","D",1
"2006",8470123,"Cam","Janssen","RW",1
"2006",8470134,"Jakub","Klepis","C",3
"2006",8470137,"Joni","Pitkanen","D",4
"2006",8470144,"Frans","Nielsen","C",2
"2006",8470151,"Jay","Bouwmeester","D",12
"2006",8470153,"Pierre-Marc","Bouchard","C",21
"2006",8470159,"Boyd","Gordon","C",7
"2006",8470162,"Matt","Stajan","C",11
"2006",8470169,"Gregory","Campbell","C",6
"2006",8470170,"Ole-Kristian","Tollefsen","D",2
"2006",8470171,"Max","Talbot","C",12
"2006",8470185,"Jaroslav","Balastik","LW",1
"2006",8470192,"Steve","Eminger","D",1
"2006",8470201,"Jiri","Hudler","RW",15
"2006",8470207,"Joffrey","Lupul","LW",16
"2006",8470222,"James","Wisniewski","D",2
"2006",8470230,"Daniel","Paille","LW",3
"2006",8470232,"Kris","Newbury","C",2
"2006",8470257,"Alexander","Steen","LW",16
"2006",8470265,"Anton","Babchuk","D",2
"2006",8470273,"Ian","White","D",3
"2006",8470274,"Chris","Higgins","LW",22
"2006",8470280,"Ben","Eager","LW",5
"2006",8470281,"Duncan","Keith","D",2
"2006",8470282,"Jarkko","Immonen","C",1
"2006",8470283,"Tim","Brent","C",1
"2006",8470289,"Jim","Slater","C",5
"2006",8470294,"DJ","King","LW",1
"2006",8470299,"Erik","Christensen","C",26
"2006",8470309,"Ryan","Whitney","D",13
"2006",8470321,"Patrick","Rissmiller","LW",6
"2006",8470324,"Josh","Gorges","D",1
"2006",8470329,"Chris","Campoli","D",1
"2006",8470346,"Richie","Regehr","D",1
"2006",8470358,"Alexandre","Burrows","RW",3
"2006",8470366,"Martin","St Pierre","C",1
"2006",8470373,"Jeff","Hamilton","C",23
"2006",8470375,"Patrick","Thoresen","LW",4
"2006",8470543,"Chris","Kunitz","LW",27
"2006",8470549,"Peter","Sejna","LW",3
"2006",8470564,"Joe","Motzko","RW",1
"2006",8470575,"Tom","Preissing","D",7
"2006",8470578,"Freddy","Meyer","D",2
"2006",8470580,"Jed","Ortmeyer","RW",2
"2006",8470595,"Eric","Staal","C",28
"2006",8470596,"Nathan","Horton","RW",33
"2006",8470597,"Nikolay","Zherdev","RW",12
"2006",8470598,"Thomas","Vanek","LW",44
"2006",8470599,"Milan","Michalek","LW",26
"2006",8470600,"Ryan","Suter","D",7
"2006",8470601,"Braydon","Coburn","D",3
"2006",8470602,"Dion","Phaneuf","D",17
"2006",8470603,"Andrei","Kostitsyn","LW",2
"2006",8470604,"Jeff","Carter","C",14
"2006",8470606,"Dustin","Brown","RW",21
"2006",8470607,"Brent","Seabrook","D",4
"2006",8470608,"Robert","Nilsson","C",1
"2006",8470609,"Steve","Bernier","RW",15
"2006",8470610,"Zach","Parise","LW",35
"2006",8470611,"Eric","Fehr","C",2
"2006",8470612,"Ryan","Getzlaf","C",30
"2006",8470613,"Brent","Burns","D",7
"2006",8470615,"Marc-Antoine","Pouliot","C",4
"2006",8470616,"Ryan","Kesler","C",8
"2006",8470617,"Mike","Richards","C",10
"2006",8470620,"Jeff","Tambellini","LW",2
"2006",8470621,"Corey","Perry","RW",18
"2006",8470622,"Patrick","Eaves","RW",13
"2006",8470626,"Loui","Eriksson","LW",6
"2006",8470630,"Kevin","Klein","D",1
"2006",8470631,"Kamil","Kreps","C",1
"2006",8470636,"Josh","Hennessy","C",1
"2006",8470637,"Konstantin","Pushkarev","RW",2
"2006",8470638,"Patrice","Bergeron","C",28
"2006",8470639,"Dan","Fritsche","C",12
"2006",8470640,"Matt","Carle","D",11
"2006",8470642,"Shea","Weber","D",16
"2006",8470649,"Patrick","O'Sullivan","C",5
"2006",8470654,"Maxim","Lapierre","C",6
"2006",8470655,"David","Backes","RW",9
"2006",8470666,"Daniel","Carcillo","LW",4
"2006",8470667,"Clarke","MacArthur","LW",3
"2006",8470674,"Stefan","Ruzicka","RW",3
"2006",8470678,"Alexandre","Picard","D",3
"2006",8470680,"Ryan","Potulny","C",7
"2006",8470687,"Zack","Stortini","RW",1
"2006",8470699,"Jan","Hejda","D",1
"2006",8470724,"Kyle","Quincey","D",1
"2006",8470740,"Lee","Stempniak","RW",29
"2006",8470741,"Nigel","Dawes","LW",1
"2006",8470743,"Lasse","Kukkonen","D",5
"2006",8470755,"Brad","Richardson","C",14
"2006",8470794,"Joe","Pavelski","C",17
"2006",8470803,"Kyle","Brodziak","C",1
"2006",8470804,"Mathieu","Roy","D",2
"2006",8470809,"Jeremy","Williams","RW",1
"2006",8470834,"Dustin","Byfuglien","D",1
"2006",8470839,"Shane","O'Brien","D",2
"2006",8470876,"Nick","Tarnasky","LW",6
"2006",8470882,"Geoff","Platt","C",4
"2006",8470905,"Randy","Jones","D",4
"2006",8470920,"David","Clarkson","RW",2
"2006",8470966,"Mark","Giordano","D",7
"2006",8470970,"Drew","Larman","C",2
"2006",8471185,"Curtis","Glencross","LW",1
"2006",8471187,"Brett","Lebda","D",5
"2006",8471206,"Junior","Lessard","RW",1
"2006",8471208,"Dustin","Penner","RW",28
"2006",8471214,"Alex","Ovechkin","LW",48
"2006",8471215,"Evgeni","Malkin","C",34
"2006",8471216,"Cam","Barker","D",1
"2006",8471217,"Andrew","Ladd","LW",11
"2006",8471220,"Rostislav","Olesz","LW",11
"2006",8471222,"Ladislav","Smid","D",3
"2006",8471226,"Drew","Stafford","RW",15
"2006",8471228,"Alexander","Radulov","RW",20
"2006",8471233,"Travis","Zajac","C",16
"2006",8471234,"Wojtek","Wolski","LW",25
"2006",8471236,"Andrej","Meszaros","D",6
"2006",8471242,"Mike","Green","D",2
"2006",8471254,"Bryan","Bickell","LW",2
"2006",8471263,"Enver","Lisin","RW",1
"2006",8471266,"David","Booth","LW",3
"2006",8471303,"Alexander","Edler","D",1
"2006",8471309,"Johan","Franzen","RW",11
"2006",8471310,"Dustin","Boyd","C",2
"2006",8471339,"Ryan","Callahan","RW",4
"2006",8471504,"Rene","Bourque","RW",7
"2006",8471634,"Ryan","Shannon","RW",3
"2006",8471669,"Paul","Stastny","C",28
"2006",8471670,"Guillaume","Latendresse","LW",16
"2006",8471675,"Sidney","Crosby","C",41
"2006",8471680,"Gilbert","Brule","C",9
"2006",8471685,"Anze","Kopitar","C",25
"2006",8471709,"Marc-Edouard","Vlasic","D",3
"2006",8471713,"Petr","Kalus","RW",4
"2006",8471724,"Kris","Letang","D",2
"2006",8471767,"Blair","Jones","C",1
"2006",8471879,"Kyle","Cumiskey","D",1
"2006",8472361,"Bill","Thomas","RW",8
"2006",8472368,"Chris","Conner","RW",1
"2006",8472382,"Andy","Greene","D",1
"2006",8472418,"Patrick","Fischer","C",4
"2006",8473533,"Jordan","Staal","C",28
"2006",8473548,"Phil","Kessel","RW",15
"2007",8445550,"Rob","Blake","D",9
"2007",8445735,"Rod","Brind'Amour","C",20
"2007",8445739,"Patrice","Brisebois","D",2
"2007",8446053,"Chris","Chelios","D",3
"2007",8446485,"Kris","Draper","C",9
"2007",8446788,"Sergei","Fedorov","C",11
"2007",8447091,"Martin","Gelinas","LW",9
"2007",8447958,"Bobby","Holik","C",15
"2007",8448208,"Jaromir","Jagr","RW",25
"2007",8448825,"Trevor","Linden","C",12
"2007",8449645,"Mike","Modano","C",21
"2007",8449895,"Owen","Nolan","RW",16
"2007",8450725,"Mark","Recchi","RW",15
"2007",8450824,"Luke","Richardson","D",2
"2007",8450900,"Gary","Roberts","LW",3
"2007",8450978,"Jeremy","Roenick","C",18
"2007",8451101,"Joe","Sakic","C",16
"2007",8451224,"Mathieu","Schneider","D",14
"2007",8451302,"Brendan","Shanahan","LW",28
"2007",8451359,"Mike","Sillinger","C",16
"2007",8451774,"Mats","Sundin","C",35
"2007",8451972,"Scott","Thornton","LW",5
"2007",8452285,"Wes","Walz","C",1
"2007",8452371,"Glen","Wesley","D",1
"2007",8455521,"Stu","Barnes","C",12
"2007",8455805,"Keith","Carney","D",1
"2007",8455919,"Craig","Conroy","C",12
"2007",8456100,"Jim","Dowd","C",5
"2007",8456106,"Dallas","Drake","RW",3
"2007",8456283,"Adam","Foote","D",1
"2007",8456464,"Bill","Guerin","RW",25
"2007",8456531,"Derian","Hatcher","D",2
"2007",8456547,"Bret","Hedican","D",2
"2007",8456595,"Sean","Hill","D",2
"2007",8456850,"Ken","Klee","D",1
"2007",8456887,"Vyacheslav","Kozlov","LW",22
"2007",8456966,"Robert","Lang","C",21
"2007",8457063,"Nicklas","Lidstrom","D",10
"2007",8457261,"Brad","May","LW",3
"2007",8457384,"Aaron","Miller","D",1
"2007",8457403,"Jaroslav","Modry","D",1
"2007",8457921,"Geoff","Sanderson","LW",3
"2007",8457981,"Teemu","Selanne","RW",15
"2007",8458031,"Chris","Simon","LW",1
"2007",8458069,"Bryan","Smolinski","C",8
"2007",8458172,"Darryl","Sydor","D",1
"2007",8458229,"Keith","Tkachuk","LW",27
"2007",8458361,"Doug","Weight","C",10
"2007",8458494,"Sergei","Zubov","D",5
"2007",8458517,"Scott","Niedermayer","D",8
"2007",8458519,"Aaron","Ward","D",5
"2007",8458520,"Peter","Forsberg","C",1
"2007",8458524,"Martin","Lapointe","RW",6
"2007",8458525,"Brian","Rolston","RW",32
"2007",8458527,"Philippe","Boucher","D",2
"2007",8458529,"Alex","Kovalev","RW",36
"2007",8458530,"Markus","Naslund","LW",26
"2007",8458532,"Glen","Murray","RW",17
"2007",8458534,"Martin","Rucinsky","LW",4
"2007",8458536,"Dean","McAmmond","C",10
"2007",8458537,"Ray","Whitney","LW",25
"2007",8458541,"Steve","Staios","D",7
"2007",8458543,"Jassen","Cullimore","D",3
"2007",8458544,"Sandis","Ozolinsh","D",3
"2007",8458554,"Jozef","Stumpel","LW",8
"2007",8458561,"Yanic","Perreault","C",9
"2007",8458573,"Michael","Nylander","C",11
"2007",8458590,"Mike","Knuble","RW",29
"2007",8458595,"Alexei","Zhitnik","D",3
"2007",8458637,"Sean","O'Donnell","D",2
"2007",8458938,"Roman","Hamrlik","D",5
"2007",8458943,"Cory","Stillman","LW",24
"2007",8458951,"Sergei","Gonchar","D",11
"2007",8458954,"Jason","Smith","D",1
"2007",8458955,"Martin","Straka","C",13
"2007",8458976,"Michael","Peca","C",9
"2007",8458978,"Sergei","Brylin","LW",6
"2007",8458984,"Mattias","Norstrom","D",2
"2007",8459001,"Kirk","Maltby","LW",6
"2007",8459004,"Craig","Rivet","D",5
"2007",8459024,"Jere","Lehtinen","RW",15
"2007",8459053,"Adrian","Aucoin","D",9
"2007",8459064,"Derek","Armstrong","C",7
"2007",8459094,"Ian","Laperriere","RW",4
"2007",8459122,"Stephane","Yelle","C",3
"2007",8459246,"Donald","Brashear","LW",5
"2007",8459424,"Chris","Pronger","D",12
"2007",8459425,"Chris","Gratton","C",10
"2007",8459426,"Paul","Kariya","LW",15
"2007",8459427,"Rob","Niedermayer","C",8
"2007",8459428,"Viktor","Kozlov","C",19
"2007",8459429,"Jason","Arnott","C",28
"2007",8459433,"Brendan","Witt","D",2
"2007",8459442,"Saku","Koivu","C",20
"2007",8459443,"Anders","Eriksson","D",1
"2007",8459444,"Todd","Bertuzzi","RW",15
"2007",8459450,"Shean","Donovan","RW",5
"2007",8459454,"Jay","Pandolfo","LW",12
"2007",8459455,"David","Vyborny","RW",7
"2007",8459457,"Jamie","Langenbrunner","RW",16
"2007",8459461,"Brendan","Morrison","C",9
"2007",8459462,"Bryan","McCabe","D",5
"2007",8459479,"Ville","Peltonen","LW",5
"2007",8459492,"Vinny","Prospal","LW",34
"2007",8459493,"Marek","Malik","D",2
"2007",8459514,"Jamal","Mayers","RW",11
"2007",8459534,"Miroslav","Satan","RW",16
"2007",8459538,"Nolan","Pratt","D",1
"2007",8459547,"Scott","Walker","RW",13
"2007",8459571,"Andreas","Karlsson","C",2
"2007",8459574,"Darcy","Tucker","RW",18
"2007",8459587,"Todd","Marchant","C",9
"2007",8459596,"Andrew","Brunette","LW",19
"2007",8459628,"Hal","Gill","D",3
"2007",8459640,"Mike","Grier","RW",9
"2007",8459648,"Pavol","Demitra","RW",16
"2007",8459670,"Kimmo","Timonen","D",9
"2007",8459687,"Scott","Nichol","C",10
"2007",8460105,"Radek","Bonk","C",16
"2007",8460254,"Greg","De Vries","D",3
"2007",8460465,"Petr","Sykora","RW",29
"2007",8460492,"Ed","Jovanovski","D",12
"2007",8460496,"Ryan","Smyth","LW",15
"2007",8460502,"Wade","Belak","RW",1
"2007",8460503,"Mattias","Ohlund","D",9
"2007",8460504,"Ethan","Moreau","LW",5
"2007",8460507,"Wayne","Primeau","C",3
"2007",8460517,"Rhett","Warrener","D",1
"2007",8460527,"Ryan","Johnson","C",5
"2007",8460534,"Curtis","Brown","C",5
"2007",8460540,"Mathieu","Dandenault","RW",9
"2007",8460541,"Richard","Park","RW",13
"2007",8460542,"Patrik","Elias","C",25
"2007",8460555,"Jason","Strudwick","D",1
"2007",8460556,"Freddy","Modin","LW",6
"2007",8460561,"Sheldon","Souray","D",3
"2007",8460562,"Chris","Drury","C",25
"2007",8460567,"Chris","Clark","RW",5
"2007",8460577,"Milan","Hejduk","RW",32
"2007",8460580,"Brad","Lukowich","D",1
"2007",8460621,"Daniel","Alfredsson","RW",42
"2007",8460626,"Bryce","Salvador","D",1
"2007",8460639,"Andre","Roy","RW",4
"2007",8460661,"Shane","Hnidy","D",2
"2007",8460720,"Eric","Boulton","LW",4
"2007",8460735,"Richard","Zednik","RW",15
"2007",8460743,"Tomas","Holmstrom","LW",19
"2007",8460757,"Dick","Tarnstrom","D",3
"2007",8460770,"Kim","Johnsson","D",4
"2007",8462032,"Bryan","Berard","D",5
"2007",8462033,"Wade","Redden","D",6
"2007",8462035,"Chad","Kilger","LW",10
"2007",8462036,"Daymond","Langkow","C",27
"2007",8462038,"Shane","Doan","RW",29
"2007",8462040,"Kyle","McLaren","D",3
"2007",8462041,"Radek","Dvorak","RW",8
"2007",8462042,"Jarome","Iginla","RW",50
"2007",8462045,"Jay","McKee","D",2
"2007",8462060,"Georges","Laraque","RW",4
"2007",8462077,"Jochen","Hecht","C",20
"2007",8462081,"Jan","Hlavac","LW",12
"2007",8462082,"Brad","Larsen","LW",1
"2007",8462093,"Peter","Schaefer","LW",7
"2007",8462094,"Brad","Isbister","LW",6
"2007",8462114,"Sami","Kapanen","RW",5
"2007",8462118,"Marc","Savard","C",14
"2007",8462129,"Michal","Handzus","C",7
"2007",8462176,"Brent","Sopel","D",1
"2007",8462196,"Stephane","Robidas","D",9
"2007",8462197,"Byron","Ritchie","C",3
"2007",8462209,"P.J.","Axelsson","LW",13
"2007",8462225,"Filip","Kuba","D",6
"2007",8462535,"Jody","Shelley","LW",1
"2007",8462823,"Glen","Metropolit","C",10
"2007",8464956,"Chris","Phillips","D",5
"2007",8464957,"J-P","Dumont","RW",28
"2007",8464960,"Boyd","Devereaux","C",7
"2007",8464962,"Ruslan","Salei","D",6
"2007",8464966,"Derek","Morris","D",8
"2007",8464967,"Marty","Reasoner","C",11
"2007",8464975,"Daniel","Briere","C",34
"2007",8464977,"Dainius","Zubrus","C",13
"2007",8464979,"Marco","Sturm","LW",27
"2007",8464981,"Cory","Sarich","D",2
"2007",8464989,"Matt","Cullen","C",15
"2007",8464994,"Steve","Begin","LW",1
"2007",8465005,"Colin","White","D",2
"2007",8465009,"Zdeno","Chara","D",18
"2007",8465012,"Tom","Poti","D",2
"2007",8465025,"Arron","Asham","RW",6
"2007",8465026,"Mark","Parrish","RW",16
"2007",8465041,"Craig","MacDonald","C",2
"2007",8465042,"Toni","Lydman","D",4
"2007",8465050,"Eric","Belanger","C",13
"2007",8465058,"Michal","Rozsival","D",12
"2007",8465059,"Matt","Bradley","RW",7
"2007",8465113,"Brian","Willsie","RW",4
"2007",8465122,"Brett","Clark","D",5
"2007",8465166,"Craig","Adams","RW",4
"2007",8465170,"Fernando","Pisani","RW",15
"2007",8465175,"Dan","Hinote","RW",5
"2007",8465185,"Willie","Mitchell","D",2
"2007",8465189,"Trevor","Letowski","RW",9
"2007",8465192,"Samuel","Pahlsson","C",6
"2007",8465200,"Tomas","Kaberle","D",11
"2007",8465202,"Sami","Salo","D",8
"2007",8465210,"Pavel","Kubina","D",11
"2007",8465250,"Andrei","Zyuzin","D",2
"2007",8465253,"Marcus","Nilson","LW",3
"2007",8465914,"Francis","Bouillon","D",2
"2007",8465951,"Matt","Cooke","LW",10
"2007",8465968,"Brett","McLean","C",14
"2007",8465978,"Shawn","Thornton","LW",4
"2007",8466035,"Sergei","Samsonov","LW",15
"2007",8466109,"Mike","Johnson","RW",1
"2007",8466110,"Randy","Robitaille","C",10
"2007",8466138,"Joe","Thornton","C",30
"2007",8466139,"Patrick","Marleau","C",23
"2007",8466140,"Olli","Jokinen","C",37
"2007",8466142,"Eric","Brewer","D",1
"2007",8466144,"Paul","Mara","D",1
"2007",8466145,"Nick","Boynton","D",3
"2007",8466147,"Jason","Ward","RW",8
"2007",8466148,"Marian","Hossa","RW",31
"2007",8466149,"Daniel","Cleary","RW",18
"2007",8466158,"Scott","Hannan","D",2
"2007",8466160,"Brenden","Morrow","LW",33
"2007",8466174,"Jeremy","Reich","C",2
"2007",8466181,"Kristian","Huselius","LW",28
"2007",8466182,"Henrik","Tallinder","D",2
"2007",8466202,"Maxim","Afinogenov","RW",10
"2007",8466215,"Joe","Corvo","D",13
"2007",8466216,"Adam","Mair","C",5
"2007",8466232,"Quintin","Laing","LW",1
"2007",8466251,"Jason","Chimera","LW",14
"2007",8466260,"Kyle","Calder","LW",7
"2007",8466266,"Mike","York","LW",7
"2007",8466285,"Brian","Campbell","D",7
"2007",8466292,"Todd","Fedoruk","LW",6
"2007",8466300,"Ben","Guite","RW",11
"2007",8466304,"Ladislav","Nagy","LW",8
"2007",8466309,"Mike","Mottau","D",4
"2007",8466333,"Andrew","Ference","D",1
"2007",8466343,"Mark","Smith","C",1
"2007",8466353,"Karel","Rachunek","D",4
"2007",8466371,"John","Madden","C",20
"2007",8466378,"Martin","St. Louis","RW",24
"2007",8466392,"Todd","White","C",14
"2007",8466393,"Pascal","Dupuis","RW",13
"2007",8466398,"Tom","Kostopoulos","RW",7
"2007",8466399,"Eric","Perrin","C",14
"2007",8467096,"Dan","Boyle","D",4
"2007",8467304,"Andy","Sutton","D",1
"2007",8467323,"Mark","Mowers","RW",1
"2007",8467329,"Vincent","Lecavalier","C",39
"2007",8467330,"David","Legwand","C",15
"2007",8467331,"Brad","Stuart","D",6
"2007",8467332,"Bryan","Allen","D",2
"2007",8467334,"Manny","Malhotra","C",11
"2007",8467335,"Mark","Bell","C",4
"2007",8467336,"Mike","Rupp","LW",3
"2007",8467338,"Alex","Tanguay","LW",18
"2007",8467343,"Martin","Skoula","D",3
"2007",8467344,"Robyn","Regehr","D",5
"2007",8467346,"Simon","Gagne","LW",7
"2007",8467348,"Christian","Backman","D",3
"2007",8467351,"Scott","Gomez","C",18
"2007",8467352,"Vitaly","Vishnevski","D",2
"2007",8467353,"Nik","Antropov","C",26
"2007",8467354,"Dmitri","Kalinin","D",1
"2007",8467355,"Andrew","Peters","LW",1
"2007",8467357,"Jonathan","Cheechoo","RW",24
"2007",8467361,"Blair","Betts","C",2
"2007",8467365,"John","Erskine","D",2
"2007",8467370,"Mike","Fisher","C",22
"2007",8467371,"Mike","Ribeiro","C",28
"2007",8467387,"Joe","DiPenta","D",1
"2007",8467389,"Brad","Richards","C",23
"2007",8467393,"Jarkko","Ruutu","LW",9
"2007",8467396,"Erik","Cole","LW",22
"2007",8467400,"Francois","Beauchemin","D",2
"2007",8467407,"Brian","Gionta","RW",24
"2007",8467408,"Matt","Walker","D",1
"2007",8467412,"Alexei","Ponikarovsky","LW",17
"2007",8467416,"Josef","Vasicek","C",16
"2007",8467422,"Rob","Davison","D",1
"2007",8467423,"Shawn","Horcoff","C",26
"2007",8467428,"Krys","Barch","RW",1
"2007",8467439,"Jaroslav","Spacek","D",9
"2007",8467463,"Mikael","Samuelsson","RW",11
"2007",8467466,"Trent","Hunter","RW",12
"2007",8467478,"Kent","Huskins","D",4
"2007",8467483,"Tyler","Arnason","C",11
"2007",8467493,"Chris","Neil","RW",6
"2007",8467496,"Andrei","Markov","D",16
"2007",8467502,"Ales","Kotalik","RW",26
"2007",8467514,"Pavel","Datsyuk","C",35
"2007",8467516,"Niko","Kapanen","C",10
"2007",8467519,"Karlis","Skrastins","D",2
"2007",8467545,"Michael","Ryder","RW",14
"2007",8467565,"John","Pohl","C",1
"2007",8467831,"Jeff","Halpern","C",18
"2007",8467844,"Jason","Blake","LW",15
"2007",8467856,"Brian","Rafalski","D",13
"2007",8467875,"Daniel","Sedin","LW",30
"2007",8467876,"Henrik","Sedin","C",15
"2007",8467878,"Tim","Connolly","C",6
"2007",8467880,"Kris","Beech","C",5
"2007",8467881,"Taylor","Pyatt","LW",17
"2007",8467883,"Branislav","Mezei","D",2
"2007",8467889,"David","Tanabe","D",1
"2007",8467890,"Barret","Jackman","D",2
"2007",8467896,"Steve","McCarthy","D",1
"2007",8467899,"Martin","Havlat","RW",11
"2007",8467905,"Michael","Ryan","C",4
"2007",8467909,"Alexei","Semenov","D",1
"2007",8467915,"Mike","Commodore","D",3
"2007",8467917,"Jordan","Leopold","D",5
"2007",8467925,"Adam","Hall","RW",2
"2007",8467928,"Doug","Janik","D",1
"2007",8467937,"Michael","Zigomanis","C",2
"2007",8467943,"Niklas","Hagman","LW",28
"2007",8467956,"Niclas","Havelid","D",1
"2007",8467962,"Kyle","Wanvig","RW",1
"2007",8467964,"Mike","Comrie","C",21
"2007",8467966,"Branko","Radivojevic","RW",7
"2007",8467967,"Chris","Kelly","C",11
"2007",8467969,"Mathias","Tjarnqvist","LW",4
"2007",8467988,"Ryan","Malone","LW",26
"2007",8468001,"Derek","MacKenzie","C",2
"2007",8468064,"Martin","Erat","RW",25
"2007",8468083,"Henrik","Zetterberg","C",45
"2007",8468085,"Radim","Vrbata","RW",32
"2007",8468090,"Garnet","Exelby","D",2
"2007",8468095,"George","Parros","RW",1
"2007",8468113,"Jeff","Finger","D",8
"2007",8468114,"Douglas","Murray","D",1
"2007",8468121,"Darren","Haydar","RW",1
"2007",8468123,"Noah","Clarke","LW",1
"2007",8468162,"Jerred","Smithson","C",6
"2007",8468172,"Ruslan","Fedotenko","LW",16
"2007",8468213,"Jim","Vandermeer","D",3
"2007",8468224,"Sean","Avery","LW",15
"2007",8468252,"Eric","Godard","RW",1
"2007",8468309,"Mark","Streit","D",13
"2007",8468427,"Brian","Pothier","D",4
"2007",8468432,"Steve","Reinprecht","C",16
"2007",8468434,"Andy","McDonald","LW",19
"2007",8468463,"Mathieu","Darche","LW",7
"2007",8468482,"Dany","Heatley","LW",41
"2007",8468483,"Marian","Gaborik","RW",38
"2007",8468484,"Rostislav","Klesla","D",6
"2007",8468485,"Raffi","Torres","LW",6
"2007",8468486,"Scott","Hartnell","LW",24
"2007",8468493,"Ron","Hainsey","D",8
"2007",8468496,"Marcel","Hossa","LW",2
"2007",8468498,"Brooks","Orpik","D",1
"2007",8468500,"Alex","Frolov","LW",22
"2007",8468501,"Anton","Volchenkov","D",1
"2007",8468504,"Brad","Boyes","RW",45
"2007",8468505,"Steve","Ott","C",11
"2007",8468506,"Brian","Sutherby","C",1
"2007",8468508,"Justin","Williams","RW",9
"2007",8468509,"Niklas","Kronwall","D",7
"2007",8468510,"Jeff","Taffe","LW",4
"2007",8468513,"Nick","Schultz","D",2
"2007",8468515,"Brad","Winchester","LW",1
"2007",8468517,"Andy","Hilbert","LW",8
"2007",8468518,"Tomas","Kopecky","RW",5
"2007",8468520,"Kurtis","Foster","D",7
"2007",8468523,"Matt","Pettinger","LW",6
"2007",8468526,"Jarret","Stoll","C",15
"2007",8468534,"Andreas","Lilja","D",2
"2007",8468535,"Antoine","Vermette","C",26
"2007",8468542,"Paul","Martin","D",5
"2007",8468548,"Joel","Lundqvist","C",3
"2007",8468560,"Ryan","Bayda","LW",3
"2007",8468568,"Kurt","Sauer","D",1
"2007",8468575,"Dominic","Moore","C",5
"2007",8468577,"Niclas","Wallin","D",2
"2007",8468598,"Lubomir","Visnovsky","D",7
"2007",8468604,"Michel","Ouellet","RW",17
"2007",8468613,"Petteri","Nummelin","D",4
"2007",8468635,"Travis","Moen","LW",2
"2007",8468639,"John-Michael","Liles","D",7
"2007",8468647,"Craig","Weller","RW",3
"2007",8468660,"Darcy","Hordichuk","LW",1
"2007",8468695,"Matthew","Lombardi","C",14
"2007",8468700,"Paul","Gaustad","C",9
"2007",8468704,"Antti","Miettinen","RW",16
"2007",8468770,"Simon","Gamache","LW",2
"2007",8468778,"Colton","Orr","RW",1
"2007",8468786,"Riley","Cote","LW",1
"2007",8468789,"Jason","Williams","C",13
"2007",8468881,"Jason","Jaffray","LW",2
"2007",8468927,"Steve","Montador","D",8
"2007",8469044,"Wade","Brookbank","D",1
"2007",8469120,"Raitis","Ivanans","LW",5
"2007",8469442,"Duvie","Westcott","D",1
"2007",8469454,"Ilya","Kovalchuk","RW",56
"2007",8469455,"Jason","Spezza","C",36
"2007",8469457,"Stephen","Weiss","C",14
"2007",8469459,"Mikko","Koivu","C",12
"2007",8469460,"Mike","Komisarek","D",4
"2007",8469462,"Tuomo","Ruutu","LW",9
"2007",8469464,"Fredrik","Sjostrom","LW",13
"2007",8469465,"Dan","Hamhuis","D",4
"2007",8469466,"Ales","Hemsky","RW",26
"2007",8469467,"Chuck","Kobasew","RW",22
"2007",8469469,"R.J.","Umberger","C",13
"2007",8469470,"Carlo","Colaiacovo","D",2
"2007",8469472,"Shaone","Morrisonn","D",1
"2007",8469473,"Marcel","Goc","C",5
"2007",8469474,"Colby","Armstrong","RW",13
"2007",8469475,"Jiri","Novotny","C",8
"2007",8469476,"Tim","Gleason","D",3
