"season","player_id","first_name","last_name","primary_position","hit_count"
"2015",8476925,"Colton","Sissons","C",62
"2015",8476931,"Jake","McCabe","D",114
"2015",8476934,"Brock","McGinn","LW",28
"2015",8476941,"Connor","Carrick","D",38
"2015",8476944,"Brendan","Woods","LW",3
"2015",8476948,"Charles","Hudon","LW",7
"2015",8476953,"Trevor","Carrick","D",1
"2015",8476955,"Taylor","Leier","LW",2
"2015",8476958,"Jaccob","Slavin","D",41
"2015",8476960,"Andreas","Athanasiou","LW",22
"2015",8476967,"Brett","Kulak","D",2
"2015",8476975,"Cedric","Paquette","C",176
"2015",8476979,"Erik","Gustafsson","D",31
"2015",8476981,"Josh","Anderson","RW",40
"2015",8476989,"Petteri","Lindbohm","D",14
"2015",8476994,"Vinnie","Hinostroza","LW",2
"2015",8477006,"Christoph","Bertschy","C",7
"2015",8477010,"Joseph","Blandisi","LW",39
"2015",8477015,"Connor","Brown","RW",1
"2015",8477018,"Ben","Hutton","D",40
"2015",8477033,"Viktor","Loov","D",8
"2015",8477076,"JC","Lipon","RW",29
"2015",8477126,"Jayson","Megna","C",6
"2015",8477205,"Andrej","Sustr","D",40
"2015",8477210,"Buddy","Robinson","RW",11
"2015",8477213,"Tim","Schaller","C",13
"2015",8477215,"Danny","DeKeyser","D",99
"2015",8477220,"Nate","Schmidt","D",82
"2015",8477244,"Chad","Ruhwedel","D",3
"2015",8477249,"Andrew","Miller","C",4
"2015",8477290,"Michael","Raffl","LW",144
"2015",8477300,"Viktor","Svedberg","D",13
"2015",8477326,"Joel","Vermin","RW",6
"2015",8477392,"Hudson","Fasching","RW",8
"2015",8477406,"Mattias","Janmark","C",12
"2015",8477407,"Anthony","Duclair","LW",27
"2015",8477413,"Sven","Andrighetto","RW",68
"2015",8477415,"Anton","Slepyshev","LW",13
"2015",8477416,"Oliver","Bjorkstrand","RW",9
"2015",8477425,"Miles","Wood","LW",1
"2015",8477426,"Nick","Paul","LW",43
"2015",8477427,"Tobias","Lindberg","RW",10
"2015",8477429,"Andrew","Copp","C",83
"2015",8477433,"Ben","Harpur","D",9
"2015",8477444,"Andre","Burakovsky","LW",46
"2015",8477445,"Hunter","Shinkaruk","C",8
"2015",8477446,"Michael","McCarron","RW",45
"2015",8477447,"Shea","Theodore","D",6
"2015",8477448,"Marko","Dano","C",61
"2015",8477451,"Ryan","Hartman","RW",5
"2015",8477453,"Chris","Bigras","D",17
"2015",8477455,"Jacob","de la Rose","LW",38
"2015",8477460,"Laurent","Dauphin","C",6
"2015",8477464,"Nic","Petan","LW",7
"2015",8477467,"Gustav","Olofsson","D",2
"2015",8477473,"Justin","Bailey","RW",8
"2015",8477486,"Emile","Poirier","LW",4
"2015",8477488,"Brett","Pesce","D",30
"2015",8477492,"Nathan","MacKinnon","C",45
"2015",8477493,"Aleksander","Barkov","C",54
"2015",8477494,"Jonathan","Drouin","LW",57
"2015",8477495,"Seth","Jones","D",81
"2015",8477496,"Elias","Lindholm","C",112
"2015",8477497,"Sean","Monahan","C",33
"2015",8477498,"Darnell","Nurse","D",158
"2015",8477499,"Rasmus","Ristolainen","D",138
"2015",8477500,"Bo","Horvat","C",69
"2015",8477501,"Valeri","Nichushkin","RW",81
"2015",8477503,"Max","Domi","LW",30
"2015",8477504,"Josh","Morrissey","D",1
"2015",8477505,"Alexander","Wennberg","C",29
"2015",8477506,"Ryan","Pulock","D",23
"2015",8477507,"Nikita","Zadorov","D",53
"2015",8477508,"Curtis","Lazar","C",117
"2015",8477509,"Mirco","Mueller","D",2
"2015",8477510,"Kerby","Rychel","LW",39
"2015",8477511,"Anthony","Mantha","RW",4
"2015",8477512,"Frederik","Gauthier","C",10
"2015",8477527,"Ross","Johnston","LW",6
"2015",8477566,"Sergey","Tolchinsky","LW",1
"2015",8477589,"Ronalds","Kenins","LW",19
"2015",8477591,"Josh","Jooris","RW",55
"2015",8477642,"Rinat","Valiev","D",9
"2015",8477715,"Tyler","Gaudet","C",23
"2015",8477810,"Joel","Hanley","D",6
"2015",8477816,"Michael","Zalewski","LW",7
"2015",8477839,"Conor","Sheary","LW",38
"2015",8477845,"Trevor","van Riemsdyk","D",44
"2015",8477846,"Ryan","Carpenter","C",1
"2015",8477850,"Christian","Folin","D",37
"2015",8477851,"Jordan","Oesterle","D",10
"2015",8477887,"Patrick","Brown","C",11
"2015",8477901,"Daniel","Carr","LW",25
"2015",8477902,"Dennis","Everberg","RW",11
"2015",8477903,"Garnet","Hathaway","RW",43
"2015",8477916,"Borna","Rendulic","RW",1
"2015",8477922,"Melker","Karlsson","C",106
"2015",8477923,"Michael","Keranen","LW",1
"2015",8477929,"Dennis","Rasmussen","C",36
"2015",8477930,"Pierre-Edouard","Bellemare","LW",74
"2015",8477931,"Tomas","Nosek","LW",6
"2015",8477932,"Aaron","Ekblad","D",98
"2015",8477933,"Sam","Reinhart","C",25
"2015",8477934,"Leon","Draisaitl","C",38
"2015",8477935,"Sam","Bennett","C",103
"2015",8477937,"Jake","Virtanen","RW",122
"2015",8477939,"William","Nylander","C",5
"2015",8477940,"Nikolaj","Ehlers","LW",28
"2015",8477941,"Nick","Ritchie","LW",93
"2015",8477942,"Kevin","Fiala","LW",2
"2015",8477946,"Dylan","Larkin","C",68
"2015",8477947,"Sonny","Milano","LW",3
"2015",8477952,"Robby","Fabbri","C",74
"2015",8477953,"Kasperi","Kapanen","RW",10
"2015",8477955,"Jared","McCann","C",44
"2015",8477956,"David","Pastrnak","RW",51
"2015",8477997,"Nikita","Tryamkin","D",27
"2015",8478004,"Brett","Lernout","D",1
"2015",8478029,"Chase","De Leo","C",3
"2015",8478042,"Viktor","Arvidsson","LW",34
"2015",8478137,"Jiri","Sekac","LW",50
"2015",8478366,"Frank","Vatrano","C",58
"2015",8478373,"Nikita","Soshnikov","RW",34
"2015",8478393,"Kyle","Baun","RW",3
"2015",8478396,"Noah","Hanifin","D",67
"2015",8478401,"Pavel","Zacha","C",1
"2015",8478402,"Connor","McDavid","C",12
"2015",8478403,"Jack","Eichel","C",43
"2015",8478466,"Daniel","Sprong","RW",14
"2015",8478528,"Tanner","Kero","C",16
"2015",8478541,"Markus","Hannikainen","LW",7
"2015",8478542,"Evan","Rodrigues","LW",3
"2015",8478550,"Artemi","Panarin","LW",50
"2015",8478561,"Andreas","Martinsen","LW",153
"2015",8478562,"Jakub","Nakladal","D",36
"2015",8478563,"Evgeny","Medvedev","D",38
"2015",8478564,"Joonas","Kemppainen","C",35
"2015",8478566,"Sergey","Kalinin","C",146
"2015",8478567,"Dean","Kukan","D",6
"2015",8478569,"Noel","Acciari","C",49
"2015",8478584,"Vojtech","Mozik","D",12
"2015",8478585,"Derek","Ryan","C",2
"2015",8478866,"Dominik","Simon","C",1
"2015",8478928,"Sergei","Plotnikov","LW",107
"2015",8478963,"Ryan","Johnston","D",2
"2015",8479268,"Casey","Nelson","D",5
"2015",8479293,"Brandon","Tanev","LW",7
"2016",8448208,"Jaromir","Jagr","RW",21
"2016",8462038,"Shane","Doan","RW",97
"2016",8462042,"Jarome","Iginla","RW",116
"2016",8464989,"Matt","Cullen","C",55
"2016",8465009,"Zdeno","Chara","D",166
"2016",8465058,"Michal","Rozsival","D",47
"2016",8465978,"Shawn","Thornton","LW",48
"2016",8466138,"Joe","Thornton","C",56
"2016",8466139,"Patrick","Marleau","C",98
"2016",8466148,"Marian","Hossa","RW",35
"2016",8466251,"Jason","Chimera","LW",144
"2016",8466285,"Brian","Campbell","D",44
"2016",8467370,"Mike","Fisher","C",209
"2016",8467371,"Mike","Ribeiro","C",33
"2016",8467400,"Francois","Beauchemin","D",73
"2016",8467407,"Brian","Gionta","RW",53
"2016",8467493,"Chris","Neil","RW",107
"2016",8467496,"Andrei","Markov","D",43
"2016",8467875,"Daniel","Sedin","LW",20
"2016",8467876,"Henrik","Sedin","C",15
"2016",8467967,"Chris","Kelly","C",72
"2016",8468001,"Derek","MacKenzie","C",185
"2016",8468083,"Henrik","Zetterberg","C",58
"2016",8468085,"Radim","Vrbata","RW",48
"2016",8468208,"Joel","Ward","RW",71
"2016",8468309,"Mark","Streit","D",38
"2016",8468483,"Marian","Gaborik","RW",20
"2016",8468486,"Scott","Hartnell","LW",98
"2016",8468493,"Ron","Hainsey","D",129
"2016",8468498,"Brooks","Orpik","D",220
"2016",8468505,"Steve","Ott","C",169
"2016",8468508,"Justin","Williams","RW",42
"2016",8468509,"Niklas","Kronwall","D",77
"2016",8468513,"Nick","Schultz","D",45
"2016",8468535,"Antoine","Vermette","C",70
"2016",8468542,"Paul","Martin","D",52
"2016",8468575,"Dominic","Moore","C",74
"2016",8468611,"Matt","Hendricks","C",79
"2016",8468639,"John-Michael","Liles","D",30
"2016",8468674,"Deryk","Engelland","D",143
"2016",8469455,"Jason","Spezza","C",13
"2016",8469459,"Mikko","Koivu","C",37
"2016",8469465,"Dan","Hamhuis","D",93
"2016",8469466,"Ales","Hemsky","RW",1
"2016",8469492,"Fedor","Tyutin","D",116
"2016",8469500,"Michael","Cammalleri","LW",44
"2016",8469501,"Chris","Thorburn","RW",88
"2016",8469506,"Jason","Pominville","RW",46
"2016",8469508,"Jay","McClement","C",49
"2016",8469521,"Tomas","Plekanec","C",65
"2016",8469544,"Patrick","Sharp","LW",24
"2016",8469547,"Jordin","Tootoo","RW",55
"2016",8469598,"Kevin","Bieksa","D",191
"2016",8469608,"Mike","Smith","G",1
"2016",8469619,"Dennis","Seidenberg","D",152
"2016",8469638,"Jussi","Jokinen","LW",26
"2016",8469665,"Johnny","Oduya","D",31
"2016",8469707,"PA","Parenteau","RW",63
"2016",8469759,"Vernon","Fiddler","C",65
"2016",8469760,"Zbynek","Michalek","D",7
"2016",8469770,"Dennis","Wideman","D",61
"2016",8470041,"Rick","Nash","LW",80
"2016",8470047,"Valtteri","Filppula","C",26
"2016",8470104,"Tom","Gilbert","D",10
"2016",8470105,"Scottie","Upshall","RW",127
"2016",8470110,"Trevor","Daley","D",42
"2016",8470121,"Matt","Greene","D",71
"2016",8470144,"Frans","Nielsen","C",64
"2016",8470151,"Jay","Bouwmeester","D",78
"2016",8470159,"Boyd","Gordon","C",4
"2016",8470162,"Matt","Stajan","C",63
"2016",8470187,"Johnny","Boychuk","D",156
"2016",8470201,"Jiri","Hudler","RW",9
"2016",8470257,"Alexander","Steen","LW",40
"2016",8470281,"Duncan","Keith","D",29
"2016",8470318,"Jonathan","Ericsson","D",86
"2016",8470324,"Josh","Gorges","D",139
"2016",8470358,"Alexandre","Burrows","RW",92
"2016",8470543,"Chris","Kunitz","LW",267
"2016",8470594,"Marc-Andre","Fleury","G",1
"2016",8470595,"Eric","Staal","C",51
"2016",8470598,"Thomas","Vanek","LW",29
"2016",8470599,"Milan","Michalek","LW",7
"2016",8470600,"Ryan","Suter","D",78
"2016",8470601,"Braydon","Coburn","D",109
"2016",8470602,"Dion","Phaneuf","D",172
"2016",8470604,"Jeff","Carter","C",83
"2016",8470606,"Dustin","Brown","RW",186
"2016",8470607,"Brent","Seabrook","D",124
"2016",8470610,"Zach","Parise","LW",51
"2016",8470611,"Eric","Fehr","C",79
"2016",8470612,"Ryan","Getzlaf","C",140
"2016",8470613,"Brent","Burns","D",78
"2016",8470614,"Mark","Stuart","D",63
"2016",8470616,"Ryan","Kesler","C",175
"2016",8470619,"Brian","Boyle","C",133
"2016",8470621,"Corey","Perry","RW",101
"2016",8470622,"Patrick","Eaves","RW",107
"2016",8470626,"Loui","Eriksson","LW",11
"2016",8470630,"Kevin","Klein","D",139
"2016",8470638,"Patrice","Bergeron","C",69
"2016",8470640,"Matt","Carle","D",3
"2016",8470642,"Shea","Weber","D",156
"2016",8470644,"Colin","McDonald","RW",9
"2016",8470645,"Corey","Crawford","G",1
"2016",8470655,"David","Backes","RW",255
"2016",8470667,"Clarke","MacArthur","LW",32
"2016",8470724,"Kyle","Quincey","D",102
"2016",8470740,"Lee","Stempniak","RW",113
"2016",8470750,"John","Mitchell","C",88
"2016",8470755,"Brad","Richardson","C",18
"2016",8470760,"Marc","Methot","D",240
"2016",8470775,"Nate","Thompson","C",108
"2016",8470778,"Drew","Miller","LW",71
"2016",8470794,"Joe","Pavelski","C",143
"2016",8470803,"Kyle","Brodziak","C",61
"2016",8470828,"Toby","Enstrom","D",24
"2016",8470834,"Dustin","Byfuglien","D",176
"2016",8470852,"Matt","Moulson","LW",37
"2016",8470854,"Tanner","Glass","LW",69
"2016",8470886,"Clayton","Stoner","D",35
"2016",8470966,"Mark","Giordano","D",89
"2016",8471214,"Alex","Ovechkin","LW",271
"2016",8471215,"Evgeni","Malkin","C",70
"2016",8471217,"Andrew","Ladd","LW",108
"2016",8471218,"Blake","Wheeler","RW",98
"2016",8471226,"Drew","Stafford","RW",69
"2016",8471228,"Alexander","Radulov","RW",95
"2016",8471232,"Lauri","Korpikoski","LW",37
"2016",8471233,"Travis","Zajac","C",81
"2016",8471242,"Mike","Green","D",67
"2016",8471254,"Bryan","Bickell","LW",16
"2016",8471260,"Blake","Comeau","LW",129
"2016",8471262,"Carl","Soderberg","C",34
"2016",8471269,"Nicklas","Grossmann","D",7
"2016",8471273,"Brandon","Dubinsky","C",268
"2016",8471274,"Alex","Goligoski","D",137
"2016",8471276,"David","Krejci","C",42
"2016",8471284,"Andrej","Sekera","D",68
"2016",8471296,"Alexei","Emelin","D",249
"2016",8471303,"Alexander","Edler","D",103
"2016",8471331,"Kevin","Porter","C",5
"2016",8471338,"Torrey","Mitchell","C",51
"2016",8471339,"Ryan","Callahan","RW",48
"2016",8471346,"Kris","Versteeg","RW",5
"2016",8471385,"Adam","Pardy","D",3
"2016",8471392,"Roman","Polak","D",241
"2016",8471426,"Troy","Brouwer","RW",176
"2016",8471436,"Matt","Hunwick","D",105
"2016",8471476,"Daniel","Winnik","LW",35
"2016",8471490,"Adam","Cracknell","RW",91
"2016",8471498,"Jannik","Hansen","RW",56
"2016",8471504,"Rene","Bourque","RW",75
"2016",8471657,"Cody","McLeod","LW",196
"2016",8471663,"Mike","Blunden","RW",6
"2016",8471664,"Mason","Raymond","LW",3
"2016",8471669,"Paul","Stastny","C",57
"2016",8471675,"Sidney","Crosby","C",105
"2016",8471676,"Bobby","Ryan","RW",151
"2016",8471677,"Jack","Johnson","D",102
"2016",8471678,"Benoit","Pouliot","LW",57
"2016",8471681,"Jack","Skille","RW",68
"2016",8471682,"Devin","Setoguchi","RW",53
"2016",8471685,"Anze","Kopitar","C",78
"2016",8471686,"Marc","Staal","D",114
"2016",8471691,"Martin","Hanzal","C",152
"2016",8471693,"Jakub","Kindl","D",49
"2016",8471698,"T.J.","Oshie","RW",135
"2016",8471699,"Andrew","Cogliano","LW",93
"2016",8471702,"Matt","Niskanen","D",188
"2016",8471707,"James","Neal","LW",129
"2016",8471709,"Marc-Edouard","Vlasic","D",20
"2016",8471710,"Taylor","Chorney","D",27
"2016",8471716,"Justin","Abdelkader","LW",144
"2016",8471717,"Adam","McQuaid","D",159
"2016",8471724,"Kris","Letang","D",66
"2016",8471729,"Kris","Russell","D",86
"2016",8471735,"Keith","Yandle","D",27
"2016",8471742,"Cody","Franson","D",86
"2016",8471743,"Vladimir","Sobotka","LW",21
"2016",8471760,"Cody","Bass","C",14
"2016",8471762,"Chris","VandeVelde","C",114
"2016",8471766,"Jared","Boll","RW",78
"2016",8471768,"Tom","Pyatt","LW",59
"2016",8471769,"Niklas","Hjalmarsson","D",24
"2016",8471794,"Darren","Helm","LW",71
"2016",8471811,"Cal","O'Reilly","C",2
"2016",8471816,"Mark","Fayne","D",1
"2016",8471817,"Ryan","Reaves","RW",274
"2016",8471873,"Anton","Stralman","D",106
"2016",8471887,"Patric","Hornqvist","RW",273
"2016",8471956,"Andrew","Desjardins","LW",73
"2016",8471958,"Dan","Girardi","D",134
"2016",8471976,"David","Desharnais","C",12
"2016",8471996,"Bracken","Kearns","C",5
"2016",8472382,"Andy","Greene","D",50
"2016",8472410,"Stephen","Gionta","RW",56
"2016",8473412,"Bryan","Little","C",35
"2016",8473415,"Alex","Biega","D",97
"2016",8473419,"Brad","Marchand","LW",56
"2016",8473422,"Nick","Foligno","LW",164
"2016",8473432,"Derek","Dorsett","RW",33
"2016",8473446,"Erik","Johnson","D",87
"2016",8473449,"Kyle","Okposo","RW",53
"2016",8473453,"Trevor","Lewis","C",172
"2016",8473463,"Leo","Komarov","C",262
"2016",8473465,"Jamie","McGinn","LW",114
"2016",8473466,"Ryan","White","C",192
"2016",8473468,"Eric","Gryba","D",160
"2016",8473473,"Milan","Lucic","LW",236
"2016",8473485,"Chris","Stewart","RW",96
"2016",8473492,"Matt","Beleskey","LW",105
"2016",8473504,"Cal","Clutterbuck","RW",210
"2016",8473507,"Jeff","Petry","D",190
"2016",8473512,"Claude","Giroux","C",68
"2016",8473533,"Jordan","Staal","C",139
"2016",8473534,"Patrik","Berglund","C",176
"2016",8473537,"Viktor","Stalberg","LW",170
"2016",8473542,"Tom","Sestito","LW",19
"2016",8473544,"Derick","Brassard","C",117
"2016",8473546,"Michael","Grabner","RW",62
"2016",8473548,"Phil","Kessel","RW",19
"2016",8473560,"Korbinian","Holzer","D",79
"2016",8473563,"Nicklas","Backstrom","C",59
"2016",8473564,"Michael","Frolik","RW",62
"2016",8473565,"Brian","Strait","D",5
"2016",8473573,"Artem","Anisimov","C",22
"2016",8473574,"Shawn","Matthias","LW",45
"2016",8473579,"Nikolay","Kulemin","LW",75
"2016",8473584,"Andrew","MacDonald","D",39
"2016",8473588,"Erik","Condra","RW",5
"2016",8473604,"Jonathan","Toews","C",51
"2016",8473618,"Mathieu","Perreault","C",96
"2016",8473673,"David","Schlemko","D",39
"2016",8473914,"Mark","Letestu","C",92
"2016",8473933,"Ben","Lovejoy","D",82
"2016",8473962,"Teddy","Purcell","LW",7
"2016",8473986,"Alex","Killorn","LW",99
"2016",8473989,"Luke","Gazdic","LW",16
"2016",8473991,"Karl","Alzner","D",114
"2016",8473992,"Justin","Falk","D",100
"2016",8473994,"Jamie","Benn","LW",89
"2016",8474000,"Steven","Kampfer","D",24
"2016",8474008,"Paul","Carey","C",6
"2016",8474009,"Nick","Bonino","C",76
"2016",8474013,"Ian","Cole","D",202
"2016",8474018,"Christopher","DiDomenico","LW",2
"2016",8474027,"Justin","Braun","D",138
"2016",8474031,"Kevin","Shattenkirk","D",105
"2016",8474034,"Patrick","Maroon","LW",221
"2016",8474037,"James","van Riemsdyk","LW",68
"2016",8474038,"Paul","Byron","LW",145
"2016",8474040,"Sam","Gagner","C",31
"2016",8474052,"Chris","Terry","LW",10
"2016",8474053,"Logan","Couture","C",60
"2016",8474056,"P.K.","Subban","D",116
"2016",8474062,"Riley","Nash","C",73
"2016",8474066,"Thomas","Hickey","D",88
"2016",8474068,"Kyle","Turris","C",67
"2016",8474074,"Paul","Postma","D",36
"2016",8474090,"Brendan","Smith","D",84
"2016",8474091,"Brandon","Sutter","C",76
"2016",8474098,"Colton","Sceviour","C",102
"2016",8474100,"Dwight","King","LW",133
"2016",8474102,"David","Perron","LW",101
"2016",8474125,"Carl","Gunnarsson","D",46
"2016",8474130,"Corey","Tropp","RW",2
"2016",8474134,"Yannick","Weber","D",90
"2016",8474141,"Patrick","Kane","RW",30
"2016",8474145,"Robert","Bortuzzo","D",94
"2016",8474150,"Mikael","Backlund","C",62
"2016",8474151,"Ryan","McDonagh","D",118
"2016",8474157,"Max","Pacioretty","LW",74
"2016",8474161,"Jakub","Voracek","RW",30
"2016",8474162,"Jake","Muzzin","D",160
"2016",8474166,"Alec","Martinez","D",134
"2016",8474176,"Carl","Hagelin","LW",90
"2016",8474189,"Lars","Eller","C",95
"2016",8474190,"Wayne","Simmonds","RW",162
"2016",8474207,"Nick","Holden","D",204
"2016",8474218,"Jason","Demers","D",98
"2016",8474230,"Micheal","Haley","C",127
"2016",8474250,"Zack","Smith","LW",173
"2016",8474291,"Jay","Beagle","C",72
"2016",8474520,"Jason","Garrison","D",93
"2016",8474563,"Drew","Doughty","D",125
"2016",8474564,"Steven","Stamkos","C",21
"2016",8474565,"Alex","Pietrangelo","D",43
"2016",8474567,"Zach","Bogosian","D",57
"2016",8474568,"Luke","Schenn","D",285
"2016",8474569,"Colin","Wilson","C",58
"2016",8474571,"Mikkel","Boedker","LW",75
"2016",8474573,"Josh","Bailey","RW",36
"2016",8474574,"Tyler","Myers","D",12
"2016",8474577,"Joe","Colborne","C",86
"2016",8474578,"Erik","Karlsson","D",87
"2016",8474579,"Luca","Sbisa","D",126
"2016",8474581,"Jake","Gardiner","D",74
"2016",8474584,"Michael","Del Zotto","D",171
"2016",8474586,"Jordan","Eberle","C",42
"2016",8474589,"Tyler","Ennis","LW",45
"2016",8474590,"John","Carlson","D",79
"2016",8474597,"Cody","Goloubef","D",30
"2016",8474600,"Roman","Josi","D",77
"2016",8474602,"Justin","Schultz","D",79
"2016",8474604,"Aaron","Ness","D",2
"2016",8474605,"Patrick","Wiercioch","D",52
"2016",8474610,"Zac","Dalpe","C",5
"2016",8474611,"Cameron","Gaunce","D",23
"2016",8474612,"Travis","Hamonic","D",55
"2016",8474613,"Derek","Stepan","C",40
"2016",8474618,"Marco","Scandella","D",61
"2016",8474625,"Jimmy","Hayes","RW",74
"2016",8474627,"Jori","Lehtera","C",78
"2016",8474628,"Michael","Stone","D",129
"2016",8474641,"Adam","Henrique","C",88
"2016",8474642,"Lance","Bouma","LW",131
"2016",8474660,"David","Warsofsky","D",3
"2016",8474668,"Dale","Weise","RW",135
"2016",8474673,"TJ","Brodie","D",34
"2016",8474679,"Gustav","Nyquist","RW",54
"2016",8474683,"Derek","Grant","C",27
"2016",8474685,"Matt","Calvert","LW",70
"2016",8474688,"Greg","Pateryn","D",69
"2016",8474697,"Mark","Borowiecki","D",370
"2016",8474707,"Philip","Larsen","D",12
"2016",8474709,"Matt","Martin","LW",340
"2016",8474715,"Cam","Atkinson","RW",39
"2016",8474716,"Jared","Spurgeon","D",55
"2016",8474717,"Mark","Barberio","D",20
"2016",8474722,"Luke","Witkowski","RW",81
"2016",8474727,"Ben","Smith","RW",29
"2016",8474739,"Tommy","Wingels","C",151
"2016",8474743,"Zach","Redmond","D",25
"2016",8474749,"Matt","Bartkowski","D",57
"2016",8474774,"Dalton","Prout","D",44
"2016",8474818,"Jordie","Benn","D",69
"2016",8474849,"Antoine","Roussel","LW",69
"2016",8474870,"Tyler","Johnson","C",46
"2016",8474873,"Brian","Lashoff","D",8
"2016",8474884,"Mike","Hoffman","LW",68
"2016",8475098,"Tyler","Bozak","C",60
"2016",8475147,"Jordan","Schroeder","LW",29
"2016",8475149,"Marcus","Johansson","LW",56
"2016",8475151,"Kyle","Palmieri","RW",124
"2016",8475155,"Simon","Despres","D",1
"2016",8475158,"Ryan","O'Reilly","C",20
"2016",8475160,"Kyle","Clifford","LW",141
"2016",8475163,"Alex","Chiasson","RW",84
"2016",8475164,"Jakob","Silfverberg","RW",64
"2016",8475165,"Anton","Lander","C",28
"2016",8475166,"John","Tavares","C",42
"2016",8475167,"Victor","Hedman","D",93
"2016",8475168,"Matt","Duchene","C",42
"2016",8475169,"Evander","Kane","LW",109
"2016",8475170,"Brayden","Schenn","C",187
"2016",8475171,"Oliver","Ekman-Larsson","D",108
"2016",8475172,"Nazem","Kadri","C",143
"2016",8475175,"Magnus","Paajarvi","LW",39
"2016",8475176,"Ryan","Ellis","D",90
"2016",8475177,"Calvin","de Haan","D",132
"2016",8475178,"Zack","Kassian","RW",231
"2016",8475179,"Dmitry","Kulikov","D",60
"2016",8475180,"Peter","Holland","C",37
"2016",8475181,"Nick","Leddy","D",73
"2016",8475184,"Chris","Kreider","LW",166
"2016",8475185,"Jacob","Josefson","C",31
"2016",8475186,"John","Moore","D",68
"2016",8475188,"Brayden","McNabb","D",106
"2016",8475191,"Reilly","Smith","RW",73
"2016",8475192,"Taylor","Beck","LW",5
"2016",8475193,"Tomas","Tatar","LW",92
"2016",8475197,"Tyson","Barrie","D",32
"2016",8475199,"Eric","Gelinas","D",32
"2016",8475200,"Dmitry","Orlov","D",148
"2016",8475204,"Brandon","Pirri","RW",41
"2016",8475208,"Brian","Dumoulin","D",150
"2016",8475209,"Richard","Panik","RW",162
"2016",8475213,"Drew","Shore","C",22
"2016",8475218,"Mattias","Ekholm","D",86
"2016",8475220,"Marcus","Foligno","LW",277
"2016",8475222,"Sami","Vatanen","D",97
"2016",8475223,"Linden","Vey","RW",1
"2016",8475225,"Craig","Smith","RW",107
"2016",8475227,"Chris","Wideman","D",80
"2016",8475231,"Casey","Cizikas","C",136
"2016",8475233,"David","Savard","D",139
"2016",8475235,"Nicolas","Deslauriers","LW",108
"2016",8475236,"Cody","Eakin","C",65
"2016",8475246,"Kevin","Connauton","D",48
"2016",8475250,"Andrej","Nestrasil","C",10
"2016",8475254,"Gabriel","Dumont","C",83
"2016",8475263,"Wade","Megan","C",2
"2016",8475268,"Gabriel","Bourque","LW",17
"2016",8475274,"Seth","Helgeson","D",16
"2016",8475278,"Byron","Froese","C",3
"2016",8475279,"Ben","Chiarot","D",76
"2016",8475287,"Erik","Haula","LW",46
"2016",8475291,"Garrett","Mitchell","RW",2
"2016",8475296,"Mitch","Callahan","RW",3
"2016",8475310,"Curtis","McKenzie","LW",103
"2016",8475314,"Anders","Lee","LW",170
"2016",8475321,"Phil","Varone","C",3
"2016",8475323,"Marcus","Kruger","C",33
"2016",8475324,"Nick","Jensen","D",55
"2016",8475325,"Jordan","Nolan","C",62
"2016",8475343,"Nic","Dowd","C",145
"2016",8475413,"Justin","Dowling","C",1
"2016",8475430,"Brandon","Manning","D",120
"2016",8475436,"Mike","Liambas","LW",1
"2016",8475455,"Brenden","Dillon","D",185
"2016",8475462,"Radko","Gudas","D",276
"2016",8475597,"Shane","Harper","RW",19
"2016",8475613,"Nate","Prosser","D",32
"2016",8475625,"Matt","Irwin","D",157
"2016",8475690,"Christopher","Tanev","D",19
"2016",8475692,"Mats","Zuccarello","RW",116
"2016",8475714,"Calle","Jarnkrok","C",70
"2016",8475715,"Oscar","Lindberg","C",134
"2016",8475716,"Martin","Marincin","D",31
"2016",8475722,"Jason","Zucker","LW",83
"2016",8475726,"Tyler","Toffoli","C",53
"2016",8475727,"Ryan","Spooner","C",30
"2016",8475728,"Johan","Larsson","C",33
"2016",8475730,"Stephen","Johns","D",159
"2016",8475735,"Greg","McKegg","C",48
"2016",8475738,"Jordan","Weal","C",7
"2016",8475739,"Michael","Bournival","LW",31
"2016",8475744,"Evgeny","Kuznetsov","C",76
"2016",8475745,"Charlie","Coyle","C",116
"2016",8475747,"Patrik","Nemeth","D",45
"2016",8475750,"Jon","Merrill","D",39
"2016",8475752,"Tyler","Pitlick","C",70
"2016",8475753,"Justin","Faulk","D",117
"2016",8475754,"Brock","Nelson","C",47
"2016",8475755,"Alex","Petrovic","D",100
"2016",8475758,"Devante","Smith-Pelly","RW",94
"2016",8475760,"Nick","Bjugstad","C",71
"2016",8475761,"Beau","Bennett","RW",77
"2016",8475762,"Derek","Forbort","D",176
"2016",8475763,"Kevin","Hayes","C",57
"2016",8475764,"Cam","Fowler","D",35
"2016",8475765,"Vladimir","Tarasenko","RW",61
"2016",8475766,"Austin","Watson","LW",240
"2016",8475768,"Jaden","Schwartz","LW",89
"2016",8475769,"Quinton","Howden","C",4
"2016",8475770,"Emerson","Etem","RW",4
"2016",8475772,"Riley","Sheahan","C",81
"2016",8475774,"Petter","Granberg","D",17
"2016",8475780,"Chris","Wagner","RW",149
"2016",8475784,"Jeff","Skinner","LW",33
"2016",8475786,"Zach","Hyman","C",130
"2016",8475788,"Alexander","Burmistrov","C",60
"2016",8475790,"Erik","Gudbranson","D",60
"2016",8475791,"Taylor","Hall","LW",59
"2016",8475792,"Brett","Connolly","RW",97
"2016",8475793,"Ryan","Johansen","C",96
